book_id,title,source,indiv_a,indiv_b,neutral_a,neutral_b,now_a,now_b,cause_a,cause_b,acad_a,acad_b,narrative_a,narrative_b,prompt_version,topics,cover_url,topics_hash
"178","좋은 엄마 학교","nlk","0.7","0.3","0.4","0.6","0","0","0","0","0","0","0.6","0.4","v3","#감시사회 #엄마의정체성 #기술통제 #사회적압박 #디스토피아문학 #소설","https://shopping-phinf.pstatic.net/main_4267521/42675216624.20260331110731.jpg","5da972e72acdaf1bd69fce19aa3e5c58"
"179","혼자가 좋지만 고독사는 걱정입니다 : 누구에게도 의존하지 않고 존엄하게 떠나는 법","nlk","0.8","0.2","0.4","0.6","0.5","0.5","0","0","0","0","0.3","0.7","v3","#고독사 #1인가구 #존엄한죽음 #개인적대비책","https://shopping-phinf.pstatic.net/main_4343082/43430823620.20250930071450.jpg","d1c3883d38465b91b2a02b96b63fdecd"
"180","우세한 책들 : 우리가 사는 세상을 위한 책 읽기","nlk","0.5","0.5","0.4","0.6","0.5","0.5","0.3","0.7","0.6","0.4","0.4","0.6","v3","#사회적문제 #사회학적통찰 #인문학적성찰 #세상탐구 #사회적불안","https://shopping-phinf.pstatic.net/main_4358640/43586408629.20260331113437.jpg","36b92c5f4c10305aade15b0f27ed0e43"
"181","80억 인류, 가보지 않은 미래 : 한중일 고령화, 서구의 극단주의, 신흥국의 인구폭발까지 세계정세의 대전환을 꿰뚫는 인구통계학의 통찰","nlk","0.4","0.6","0.3","0.7","0","0","0","0","0.8","0.2","0","0.8","v3","#인구통계학 #고령화사회 #국제질서 #인구변동 #대전환기","https://shopping-phinf.pstatic.net/main_4354301/43543019678.20260331102031.jpg","6e77703ea2ae7804918094b7f2d3ed8d"
"182","나의 문학 답사 일지 : 배움을 찾아 떠난 국문학자의 여행","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0","0","0.6","0.4","v3","#국문학의여행 #문학과역사 #춘향전남원 #탁류군산 #문학기행","https://shopping-phinf.pstatic.net/main_3949909/39499091621.20260331122645.jpg","a502004de0333487190a8a2ba4adeef2"
"183","이토록 우아한 제로 웨이스트 여행 : 1년 반, 12,500km 유라시아 자전거 유람기","nlk","0.7","0.3","0.6","0.4","0.4","0.6","0.3","0.7","0.4","0.6","0.5","0.5","v3","#제로웨이스트여행 #유라시아대륙여행 #자전거여행 #지속가능한여행 #우아한여행","https://shopping-phinf.pstatic.net/main_4190545/41905458621.20260331094545.jpg","e5bd9ea205da437d17f00da070ed2767"
"184","도시의 맛 : 인문학이 살아있는 도시여행 큐레이션","nlk","0.6","0.4","0.5","0.5","0","0","0","0","0.3","0.7","0.4","0.6","v3","#도시의인문학 #여행의인문학 #문화의다양성 #도시와문화 #미식과인문학","https://shopping-phinf.pstatic.net/main_4475525/44755253620.20260331122315.jpg","b13e2543b0143e47cdbbce3d4c113ba9"
"185","인류의 여정 : 부와 불평등의 기원 그리고 우리의 미래","nlk","0.5","0.5","0.4","0.6","0","0","0.4","0.6","0.4","0.6","0.3","0.7","v3","#인류진화 #경제혁명 #부와불평등 #뇌과학과진화 #인류의여정","https://shopping-phinf.pstatic.net/main_3817899/38178993643.20260331122442.jpg","185ad00d1737a6d4c6a8fff6828c69ca"
"186","우리가 우주에 가야 하는 이유","nlk","0.5","0.5","0.4","0.6","0.2","0.8","0.3","0.7","0.4","0.6","0.3","0.7","v3","#우주여행 #미래과학 #태양계탐사 #인문학적우주론 #기술과인류","https://shopping-phinf.pstatic.net/main_4527668/45276689620.20260331111127.jpg","1e6fa26998cc2508a58f85c2a7213540"
"187","프랑스의 음식문화사 : 프랑스 음식은 어떻게 세계 최고가 되었나","nlk","0.3","0.7","0.5","0.5","0","0","0","0","0.7","0.3","0","0.8","v3","#프랑스음식문화 #미식의역사 #유네스코인류문화유산 #고대갈리아시대 #요리발전에미친영향 #문화와예술","https://shopping-phinf.pstatic.net/main_4374373/43743737618.20260331095010.jpg","3b63ac01c06dfd3d214d9eca70f679d9"
"188","노숙 인생","nlk","0.7","0.3","0.4","0.5","0","0","0","0","0","0","0.8","0.2","v3","#자연과공존 #자연과인간 #여행 #소설","https://shopping-phinf.pstatic.net/main_4566106/45661066618.20260331102847.jpg","83cd32135560946afdd0c943bec4d097"
"189","지리학자의 열대 인문여행 : 야만과 지상낙원이라는 편견에 갇힌 열대의 진짜 모습을 만나다","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.4","0.6","0.3","0.7","v3","#열대지리학 #인문학적탐구 #야만과지상낙원 #열대의진실 #지리적인식","https://shopping-phinf.pstatic.net/main_4174023/41740235741.20260331094630.jpg","684ba270ad46e42451f03f7958f24741"
"190","경성 맛집 산책","nlk","0.2","0.8","0.5","0.5","0","0","0","0","0","0","0","0.9","v3","#경성시대 #문화와예술 #식민지시대 #맛집탐방 #역사속일상","https://shopping-phinf.pstatic.net/main_4230245/42302459618.20260331121623.jpg","5074c99b85310e9faaa6da7fddffd83b"
"191","미국이 만든 가난 : 가장 부유한 국가에 존재하는 빈곤의 진실","nlk","0.5","0.5","0.3","0.7","0.8","0.2","0.4","0.6","0.4","0.6","0.3","0.7","v4a","#미국빈곤 #자본주의비판 #불평등사회 #사회문제 #아메리칸드림","https://shopping-phinf.pstatic.net/main_4403181/44031818629.20260331121909.jpg","9e3c309b2e5eaf0b95fd7ae6bec3d330"
"192","다크투어, 내 여행의 이름 : 타인의 고통이, 떠나는 이유가 될 수도 있다","nlk","0.5","0.5","0.3","0.7","0","0","0","0","0","0","0.4","0.6","v3","#제노사이드 #다크투어리즘 #역사적비극 #고통의기억 #여행의의미","https://shopping-phinf.pstatic.net/main_3995006/39950061621.20260331120509.jpg","ff4866829f6165908eb1598c72bc47f9"
"193","우리나라 탐조지 100","nlk","0.4","0.6","0.5","0.5","0","0","0","0","0.3","0.7","0.2","0.8","v3","#조류관찰 #탐조지 #생태계보전 #한국의새 #환경탐사","https://shopping-phinf.pstatic.net/main_4520845/45208454622.20260101071526.jpg","c939adf0b3fb0243408a4d54a5e2b23f"
"194","뉴럴 링크 : 21세기를 이끄는 거대한 연결, 뇌-컴퓨터 인터페이스","nlk","0.4","0.6","0.5","0.5","0","0","0","0","0.2","0.8","0","0.9","v3","#뇌와행동 #기술패권과정치 #생명과학 #인공지능 #BCI기술","https://shopping-phinf.pstatic.net/main_4505663/45056637618.20260331122216.jpg","8b7173de7d63851dcc22e52fb86848ad"
"195","각본 없음 : 삶의 다음 페이지로 넘어가기 위해 쓴 것들","nlk","0.8","0.2","0.6","0.4","0.5","0.5","0.4","0.6","0.3","0.7","0.4","0.6","v3","#상실과회복 #삶의의미 #기억과정체성 #일상의고통 #다시쓰기","https://shopping-phinf.pstatic.net/main_4580106/45801061618.20260331095013.jpg","460ff86a9cf4fdb367bb6003c8d426cb"
"196","유튜브 백과 : 세계의 연결자, 최고의 미디어가 된 빅테크 플랫폼","nlk","0.3","0.7","0.5","0.5","0","0","0","0","0.2","0.8","0","0.8","v3","#유튜브플랫폼 #미디어생태계 #빅테크기업 #콘텐츠전략 #디지털문화","https://shopping-phinf.pstatic.net/main_4585765/45857653629.20260331094849.jpg","360e134eaae5c8ff133fdc5df5c0d28a"
"197","물질의 세계 : 6가지 물질이 그려내는 인류 문명의 대서사시","nlk","0.4","0.6","0.5","0.5","0","0","0","0","0.3","0.7","0","0.8","v3","#물질과문화 #기술과물질 #역사속물질 #환경과물질 #문명과물질","https://shopping-phinf.pstatic.net/main_4594514/45945140629.20260331101045.jpg","b98b59064592df2e0ca288cb13881b2b"
"198","출근길 심리학 : 단단하고 유연한 멘탈을 위한 33가지 마음의 법칙","nlk","0.6","0.4","0.5","0.5","0.7","0.2","0.3","0.7","0.4","0.6","0","0.8","v3","#현대인의불안 #심리적회복 #스트레스관리","https://shopping-phinf.pstatic.net/main_4544671/45446710620.20260331095657.jpg","075555dbbabb2418c66c91248a90a8b7"
"199","전시디자인, 미술의 발견 : 작품은 어떻게 스토리가 되는가","nlk","0.4","0.6","0.5","0.5","0","0","0","0","0.3","0.7","0","0.8","v3","#전시디자인 #미술과스토리텔링 #공간의의미 #작품해석 #미술관경험","https://shopping-phinf.pstatic.net/main_4392181/43921813619.20260331110142.jpg","174465ea79d20c4476bedf729475ed1f"
"200","해파리의 시간은 거꾸로 간다 : 세월의 무게를 덜어 주는 경이로운 노화 과학","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0.3","0.7","v3","#노화과학 #생물학적변화 #세월의무게 #경이로운현상 #시간의흐름","https://shopping-phinf.pstatic.net/main_4590608/45906083619.20260331122117.jpg","f62b3ccb460b5ce91ef23b69fd845711"
"201","한 사람의 노래가 온 거리에 노래를 : 창비시선 500 특별시선집","nlk","0.6","0.4","0.5","0.5","0","0","0","0","0.2","0.8","0.7","0.3","v3","#시의인문학 #노래와예술 #한국시사상","https://shopping-phinf.pstatic.net/main_4665265/46652655628.20260331110049.jpg","8f83617d4b6fd46b1fe544cc5e90e2ed"
"202","친애하는 슐츠 씨 : 오래된 편견을 넘어선 사람들","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0","0.9","v3","#미국사회 #차별과편견 #탄생의배경 #인권운동 #불평등사회","https://shopping-phinf.pstatic.net/main_4800102/48001022622.20260331121700.jpg","8cc941bf0a190212910f8c3b3b66c925"
"203","재뉴어리의 푸른 문 : 앨릭스 E. 해로우 장편소설","nlk","0.8","0.2","0","0","0","0","0","0","0","0","0.9","0.1","v3","#판타지소설 #문학적모험 #고고학 #세상과의소통 #가족관계 #소설","https://shopping-phinf.pstatic.net/main_4857662/48576622619.20260331102021.jpg","727e7bcd25d0fc510133abb9713d946d"
"204","나답게 산다는 것 : 나를 찾고자 하는 이들의 철학수업","nlk","0.7","0.3","0.5","0.5","0","0","0","0","0.4","0.6","0.5","0.5","v3","#자기성찰 #철학적삶 #인간의가치 #나를찾는여정 #일상철학","https://shopping-phinf.pstatic.net/main_4827441/48274411626.20260331112804.jpg","810c4f4223375b4eae15fae09ca475d0"
"205","자화상 내 마음을 그리다","nlk","0.6","0.4","0.5","0.5","0","0","0","0","0.3","0.7","0.4","0.6","v3","#자화상 #심리학 #미술치료 #내면의성찰 #자기초월","https://shopping-phinf.pstatic.net/main_4572147/45721479621.20260331115416.jpg","b273e11ecb2a2a55e3d5d0804deacdeb"
"206","살아있니, 황금두더지 : 사라져 가는 존재에 대한 기억","nlk","0.7","0.3","0.6","0.4","0.5","0.5","0.4","0.6","0.3","0.7","0.4","0.6","v3","#황금두더지 #동물행태 #감각과인식 #미지의존재 #기억과실체","https://shopping-phinf.pstatic.net/main_4762583/47625831624.20260331101027.jpg","062448487a263d20882c798defbbb371"
"207","쓰게 될 것 : 최진영 소설집","nlk","0.7","0.3","0","0","0","0","0","0","0","0","0.8","0.2","v3","#기후위기 #인공지능의문제 #현대인의불안 #전쟁의참혹 #한국현대소설 #소설","https://shopping-phinf.pstatic.net/main_4840981/48409819632.20260331115155.jpg","5d2940ea4893ab34d25703f86939c0a1"
"208","(조용하고 끈질기게 살아남은) 잡초들의 전략","nlk","0.6","0.4","0.5","0.5","0","0","0.3","0.7","0.4","0.6","0.2","0.8","v3","#생명전략 #식물학 #생존기술 #환경적응 #자연의지혜","https://shopping-phinf.pstatic.net/main_4858125/48581259628.20260331104550.jpg","c114d6d8b5d999cf648a07bdf664f4fa"
"209","AGI 시대와 인간의 미래 : 챗GPT 이후의 삶, 일자리 그리고 교육","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0","0.9","v3","#AGI시대 #인공지능과일자리 #인공지능 #미래기술과교육 #범용인공지능","https://shopping-phinf.pstatic.net/main_4800197/48001970626.20260331102858.jpg","a422e0a74e5961858b7d582916190711"
"210","이렇게 누워만 있어도 괜찮을까 : 오늘도 고립의 시간을 살아가는 여성 청년들","nlk","0.7","0.3","0.5","0.5","0.4","0.6","0.3","0.7","0.2","0.8","0.3","0.7","v3","#고립청년 #여성청년 #여성고립 #자살위험 #코로나19 #사회적고립 #사회적안전망","https://shopping-phinf.pstatic.net/main_4306899/43068993623.20260331120416.jpg","979a6fb35ea5e8938af600eb1ed66036"
"211","윈터 씨의 해빙기 : 슈테판 쿨만 장편소설","nlk","0.6","0.4","0","0","0","0","0","0","0","0","0.9","0.1","v3","#상실과회복 #인간관계 #마음의고립 #사회적관계 #인생의갈등 #소설","https://shopping-phinf.pstatic.net/main_4726370/47263707661.20260331101939.jpg","ddab651a6a34e7cbaf1ac8a48c97cd2b"
"212","쓸데없는 걱정으로 준비된 체력이 소진되었습니다 : 쉽게 불안해하는 당신을 위한 걱정 끊기의 기술","nlk","0.7","0.3","0.5","0.5","0","0","0.2","0.8","0.3","0.7","0.3","0.7","v3","#불안과정념 #비교와자존감 #심리적패배감 #걱정끊기의기술 #자기수용훈련","https://shopping-phinf.pstatic.net/main_4857499/48574992618.20260331122901.jpg","e155faf272a9db416efb3971081a82f0"
"213","공감사회를 위한 담론들","nlk","0.6","0.4","0.4","0.6","0.5","0.5","0.3","0.7","0.5","0.5","0.4","0.6","v4a","#사회양극화 #공감사회 #개인과공동체 #자유주의비판 #대안담론 #사회담론","https://shopping-phinf.pstatic.net/main_3838657/38386577618.20251220072701.jpg","221c760d41bd4094ad2c8cdb27bec4d0"
"214","외로움의 습격 : 모두, 홀로 남겨질 것이다","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0","0.9","v3","#외로움 #사회적고립 #현대인의불안 #사회적관계 #사회적안전망 #사회적해법","https://shopping-phinf.pstatic.net/main_4442838/44428380621.20260331111827.jpg","36199916f74b79370ed0fbcbf432a0b9"
"215","(쇼펜하우어의) 고독한 행복","nlk","0.6","0.4","0.5","0.5","0","0","0","0","0.3","0.7","0.5","0.5","v3","#쇼펜하우어 #고독 #행복의철학 #삶의실체 #내면의평화","https://shopping-phinf.pstatic.net/main_4867375/48673757618.20260225071109.jpg","a3b19bec678aecea5b372b858115a986"
"216","남겨진 것들의 기록 : 유품정리사가 써내려간 떠난 이들의 뒷모습","nlk","0.8","0.2","0.5","0.5","0","0","0","0","0","0","0.6","0.4","v3","#고독사와유품정리 #상실의아픔 #삶의마지막 #개인화된삶 #외로움과상실","https://shopping-phinf.pstatic.net/main_4526492/45264928624.20260331112510.jpg","52d7368e7a7db0a61d40db8b0010f733"
"217","세상에서 가장 긴 행복 탐구 보고서 : '행복의 조건'을 찾는 하버드의 연구는 지금도 계속된다","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.2","0.8","0.3","0.7","v3","#행복연구 #하버드연구 #성인발달 #행복의조건 #삶의변화","https://shopping-phinf.pstatic.net/main_4320556/43205569619.20260331114907.jpg","88c0655fb88a3522a7663a53bd33008e"
"218","가난한 아이들은 어떻게 어른이 되는가 : 빈곤과 청소년, 10년의 기록","nlk","0.6","0.4","0.5","0.5","0.6","0.3","0.4","0.6","0.3","0.7","0","0.8","v3","#불평등사회 #청소년기 #사회적고립 #가정환경 #청소년빈곤 #청년빈곤 #더나은공동체 #사회적안전망","https://shopping-phinf.pstatic.net/main_4380216/43802167629.20260331104752.jpg","100cef8d0ed90a5736a2f2ede2d246b8"
"219","고층 입원실의 갱스터 할머니","nlk","0.7","0.3","0.5","0.5","0","0","0","0","0","0","0.6","0.4","v3","#루푸스병 #고독한투병 #일상의고통 #존재론적고찰 #할머니의삶","https://shopping-phinf.pstatic.net/main_4633284/46332844618.20260331111526.jpg","bca2fba25856c88974ae1846d3006458"
"220","뭉크의 별이 빛나는 밤 : 고독 속 절규마저 빛나는 순간","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0","0","0.7","0.3","v3","#뭉크 #예술가의고독 #고통과창작 #삶과작품 #희망과절망","https://shopping-phinf.pstatic.net/main_4947665/49476651619.20260331115703.jpg","88bab01d8b0970bb00878e9f5200fe5c"
"221","내가 누구인지 아는 것이 왜 중요한가 : 그간 외면해온 외로운 나에게 인생을 묻다","nlk","0.9","0.1","0.6","0.4","0.5","0.5","0.4","0.6","0.4","0.6","0.2","0.8","v3","#자기인식 #내면탐구 #심리학 #존재론적질문 #고독과소통","https://shopping-phinf.pstatic.net/main_4546524/45465241623.20260331123128.jpg","7a8828132a188d76ed70d8648827d604"
"222","나에게 진실이라는 거짓을 맹세해","nlk","0.5","0.5","0.3","0.7","0","0","0","0","0","0","0.8","0.2","v3","#범죄심리 #진실과거짓 #관계의불안 #노르웨이사회 #인간의심각한면 #소설","https://shopping-phinf.pstatic.net/main_5045606/50456067632.20260331101702.jpg","33e00a0fd4a5ac49633cf8a5dc5b02ee"
"223","오렌지와 빵칼 : 청예 장편소설","nlk","0.6","0.4","0.4","0.6","0","0","0","0","0","0","0.9","0.1","v3","#인간내면의갈등 #정서조절 #유치원과교육 #억압과해방 #미스터리소설 #소설","https://shopping-phinf.pstatic.net/main_4893740/48937406626.20260331112459.jpg","ba4c8dc993c41e6118690d53d26702e6"
"224","위대한 관찰 : 곤충학자이길 거부했던 자연주의자 장 앙리 파브르의 말과 삶","nlk","0.4","0.6","0.5","0.5","0","0","0","0","0.6","0.4","0.3","0.7","v3","#파브르곤충기 #자연주의 #관찰과기록 #생물다양성 #인문학적자연","https://shopping-phinf.pstatic.net/main_5024353/50243538627.20260331094626.jpg","a6fa19a34b2cc8e31659d44eee3f4b5e"
"225","일생에 한번은 헌법을 읽어라 : 흔들릴 때마다 삶의 중심을 잡아주는 기준에 관하여","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.5","0.5","0","0","v3","#헌법 #법치주의 #국가와법 #정치사상 #법과정치","https://shopping-phinf.pstatic.net/main_4936616/49366168622.20260331114240.jpg","fdb29850a182121e5623011ca829111c"
"226","완벽이라는 중독 : 불안한 완벽주의자를 위한 심리학","nlk","0.8","0.2","0.5","0.5","0","0","0.4","0.6","0.3","0.7","0.3","0.7","v3","#완벽주의 #불안 #심리학 #자기몰아세움","https://shopping-phinf.pstatic.net/main_5038272/50382724622.20260331104756.jpg","9be045ae62b61d2c95a14babc90bd9c6"
"227","생각의 기술 : 바로 써먹는 논리학 사용법","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0.2","0.8","v4a","#논리학 #사고력향상 #비판적사고 #소통능력 #인간심리","https://shopping-phinf.pstatic.net/main_5056360/50563603657.20260331100414.jpg","8d584e5f9b4fe18baed6def92680b0cf"
"228","기술은 세상을 어떻게 바꾸는가 : 최초의 질문에서 패러다임이 되기까지","nlk","0.2","0.8","0.7","0.3","0","0","0","0","0.8","0.2","0.1","0.9","v3","#기술의발전 #혁신기술 #인공지능 #사회적조건 #기술이야기 #명쾌한설명","https://shopping-phinf.pstatic.net/main_5056346/50563467645.20260331110913.jpg","7df1fc058f0b2a6d72aef1b1233879e8"
"229","가위는 왜 가위처럼 생겼을까","nlk","0.4","0.6","0.5","0.5","0","0","0","0","0.6","0.4","0.2","0.8","v3","#물리학적원리 #도구의설계 #일상의과학 #인간과도구 #과학적호기심","https://shopping-phinf.pstatic.net/main_4941122/49411223620.20260331095923.jpg","bf9fcccd5b39284c21909431940087fa"
"230","제대로 연습하는 법 : 어학부터 스포츠까지, 인지심리학이 제시하는 배움의 기술","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.5","0.5","0.1","0.9","v3","#인지심리학 #배움의기술 #훈련과성장 #심리과학 #기량향상","https://shopping-phinf.pstatic.net/main_5192889/51928899619.20260331105723.jpg","31643c5ff6a6abcbcabdc231d5a720a6"
"231","침묵을 배우는 시간 : 말이 넘쳐나는 세상 속, 더욱 빛을 발하는 침묵의 품격","nlk","0.6","0.4","0.5","0.5","0","0","0","0","0.4","0.6","0.3","0.7","v3","#침묵과소통 #내면의성장 #현대인의고요 #관계의미학 #고요의품격","https://shopping-phinf.pstatic.net/main_4909347/49093470618.20260331121117.jpg","b04c676eed9f16fc86d6ab6551a21d3f"
"232","지명발견록 : 우리 땅 이름의 숨겨진 이야기","nlk","0.4","0.6","0.5","0.5","0","0","0","0","0.5","0.5","0.2","0.8","v3","#지명과이름 #고유어의미 #역사속지명 #언어와문화 #시인과인문학","https://shopping-phinf.pstatic.net/main_5103243/51032430620.20260331123718.jpg","ef13b79bb77e1f25c80fdd5a9877924e"
"233","빛이 이끄는 곳으로 : 백희성 장편소설","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0","0","0.9","0.1","v3","#건축과인간관계 #파리저택미스터리 #기억과공간 #건축가의삶 #집과일상 #소설","https://shopping-phinf.pstatic.net/main_4980032/49800327645.20260331112519.jpg","11233469f279be1c5c1e6ee0d88e5a77"
"234","개미 오디세이 : 운명을 짊어진 개미의 여정","nlk","0.4","0.6","0.6","0.4","0","0","0","0","0.3","0.7","0","0.8","v3","#개미의생태 #곤충학 #군집행위 #생물다양성 #생태계전환","https://shopping-phinf.pstatic.net/main_5101057/51010571623.20260331115456.jpg","673c431be65aa5401364c0456d252f15"
"235","(교양인이 알아야 할) 음식의 역사 : 인류는 무엇을 어떻게 먹어왔을까, 그리고 미래에도 그렇게 먹을 수 있을까","nlk","0.3","0.7","0.5","0.5","0.4","0.6","0.3","0.7","0.5","0.5","0.2","0.8","v3","#문화와예술 #인류의식습관 #문화와음식 #식습성과사회 #미래의식생활","https://shopping-phinf.pstatic.net/main_5029639/50296395624.20260331112322.jpg","1a3c4504662443df3e2b3bfdd49b2517"
"236","나의 작은 나라 : 가엘 파유 장편소설","nlk","0.6","0.4","0.4","0.6","0","0","0","0","0","0","0.9","0.1","v3","#부룬디내전 #자전적소설 #어린시절의기억 #고통과상실 #희망과연대 #소설","https://shopping-phinf.pstatic.net/main_5134392/51343926618.20260331103845.jpg","12fd6f1454cdba255cfb9ff3770e9ab3"
"237","코끼리는 암에 걸리지 않는다 : 삶의 한계에 도전하는 동물들, 그 경이로움에 관하여","nlk","0.5","0.5","0.5","0.5","0","0","0","0","0.4","0.6","0.3","0.7","v3","#암과질병 #동물의생존 #생태적회복탄력성 #생명과학 #자연의지혜","https://shopping-phinf.pstatic.net/main_5073787/50737876618.20260331111158.jpg","74b556de48dee8a33d3267b826aa7f81"
"238","텔로미어","nlk","0.5","0.5","0","0","0","0","0","0","0","0","0.8","0.2","v3","#텔로미어 #노화와수명 #생명진화 #소설","https://shopping-phinf.pstatic.net/main_5127483/51274834620.20260331103220.jpg","d50e703d8b648ca99a67abd3db507793"
"239","상상하는 공학 진화하는 인간 : KAIST 기계공학과 교수들이 들려주는 첨단 기술의 오늘과 내일","nlk","0","0","0","0","0","0","0","0","0.8","0.2","0","0.8","v3","#인공지능 #기계공학 #첨단기술 #미래기술 #기술발전","https://shopping-phinf.pstatic.net/main_4778036/47780365622.20260331104222.jpg","7cd2df3779b1e01bc80ab7c049703326"
"240","시간의 지배자 : 사피엔스를 지구의 정복자로 만든 예지의 과학","nlk","0","0","0","0","0","0","0","0","0.7","0.3","0","0.9","v3","#인류진화 #예지력 #사피엔스 #과학적탐구 #시간의인과관계","https://shopping-phinf.pstatic.net/main_4893741/48937417618.20260331121754.jpg","21f08f5268f2384382739348c4a5b4eb"
"241","초연결 학교 : 세상을 품은 학교의 시대가 온다","nlk","0.5","0.5","0.4","0.6","0","0","0","0","0.3","0.7","0","0.8","v3","#초연결학교 #교육의미래 #학교혁신 #지식플랫폼 #세상과의연결","https://shopping-phinf.pstatic.net/main_5199281/51992813629.20260331113916.jpg","826ea777abcfe82e72d691424d7e6e2a"
"242","왜 읽고 쓰고 걸어야 하는가 : 비고츠키, 진화학, 뇌과학, 마을교육공동체의 만남","nlk","0.6","0.4","0.5","0.5","0","0","0","0","0.4","0.6","0","0.8","v3","#뇌과학 #비고츠키이론 #진화학 #교육공동체 #인간발달","https://shopping-phinf.pstatic.net/main_4707068/47070687619.20260331100922.jpg","6477402cd0851ddd52d65d8bacc8209a"
"243","숨 쉬는 것들은 어떻게든 진화한다 : 변화 가득한 오늘을 살아내는 자연 생태의 힘","nlk","0.6","0.4","0.5","0.5","0.4","0.6","0.3","0.7","0.4","0.6","0.3","0.7","v3","#생태진화 #도시생태 #스트레스와생존 #자연적응 #동물행태연구","https://shopping-phinf.pstatic.net/main_4713028/47130289618.20260331111050.jpg","cc75f288df68e0f76d45c4b1657280b4"
"244","(빼앗긴 집중력을 되찾고 당신의 뇌를 최적화할) 깊은 생각의 비밀","nlk","0.4","0.6","0.5","0.5","0","0","0.2","0.8","0.5","0.5","0.2","0.8","v3","#뇌와행동 #깊은사고 #인공지능 #인지심리학 #생각훈련","https://shopping-phinf.pstatic.net/main_4648358/46483581618.20260331102024.jpg","3381744cdf7f3b168d77efe83c51e6cd"
"245","인간 문명의 네 가지 법칙 : 에너지, 혁신, 협력, 진화가 역사의 방향을 결정한다","nlk","0.5","0.5","0.4","0.6","0.3","0.7","0.4","0.6","0.5","0.5","0.2","0.8","v3","#문명과진화 #에너지시스템 #혁신과발전 #협력과진화 #인문학적사고","https://shopping-phinf.pstatic.net/main_5160325/51603257619.20260331112549.jpg","408d5bf9df17b85854c8d4991686da73"
"246","살아갈 날들을 위한 괴테의 시","nlk","0.7","0.3","0.6","0.4","0.5","0.5","0","0","0.3","0.7","0.6","0.4","v3","#괴테 #삶의희망 #인생의방향 #문학으로본인간 #예술가의삶","https://shopping-phinf.pstatic.net/main_5242660/52426603618.20260331094436.jpg","797867a02e062c968d8de2d12a08e596"
"247","균형 잡힌 뇌 : 인공지능 시대가 버거운 당신에게","nlk","0.6","0.4","0.5","0.5","0","0","0.3","0.7","0.4","0.6","0.3","0.7","v3","#인공지능 #현대인의불안 #공감의필요 #균형잡힌뇌 #삶의균형","https://shopping-phinf.pstatic.net/main_5225497/52254972621.20260331111628.jpg","59b74604c383459f5e33957814e32ea2"
"248","데드 스페이스","nlk","0.4","0.6","0","0","0","0","0","0","0","0","0.7","0.3","v3","#인공지능의진화 #미래우주시대 #기업의횡포 #인간과기계 #공진화 #소설","https://shopping-phinf.pstatic.net/main_5234343/52343431621.20260331112847.jpg","8eb981326158931e5127c04292d5ce12"
"249","철학으로 돌파하라 : 변화의 시대, 불안을 기대로 바꿔줄 43가지 지혜의 도구","nlk","0.4","0.6","0.3","0.7","0.4","0.6","0.3","0.7","0.5","0.5","0.2","0.8","v3","#불안과정념 #변화의철학 #사회문제와철학 #기회와위기 #미래사고","https://shopping-phinf.pstatic.net/main_5240380/52403805625.20260331101226.jpg","46024167af810403a23df427dbd5ae9d"
"250","나는 언제나 늙기를 기다려왔다","nlk","0.7","0.3","0.5","0.5","0.4","0.6","0","0","0.3","0.7","0.6","0.4","v3","#노년의시간 #시간의흐름 #자기성찰 #늙음에대한인식 #생애의전환점","https://shopping-phinf.pstatic.net/main_5321444/53214448395.20260331103435.jpg","4e6d478b17752705785b31a216a5cf75"
"251","스테로이드 인류 : 기적과 죽음의 연대기","nlk","0.4","0.6","0.3","0.7","0","0","0","0","0.5","0.5","0.3","0.7","v3","#스테로이드 #호르몬 #의약역사 #기적과죽음 #실험과치험","https://shopping-phinf.pstatic.net/main_5346617/53466174472.20260331102446.jpg","1b40f8ada1a6dcfde305185ed01d2467"
"252","기울어진 문해력 : 끊어진 대화의 시대, 텍스트와 세상을 새롭게 읽는 법","nlk","0.5","0.5","0.4","0.6","0.3","0.7","0","0","0.6","0.4","0.2","0.8","v3","#문해력저하 #텍스트읽기 #미디어시대 #인문학적위기 #독서습관","https://shopping-phinf.pstatic.net/main_5252057/52520570858.20260331095829.jpg","6d4188980c3a179c02395b6908477252"
"253","100가지 물건으로 보는 우주의 역사 : NASA 과학자가 선정한 인류의 지혜로운 도구들","nlk","0.3","0.7","0.6","0.4","0.4","0.6","0.3","0.7","0.5","0.5","0.2","0.8","v3","#우주역사 #천체관측 #NASA #인문과학","https://shopping-phinf.pstatic.net/main_5198112/51981121663.20260331123026.jpg","954a4909185364021b5851fab54c959b"
